,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Rating
7649,575000.0,4.0,2.0,2730.0,19160,1.0,0,0,3.0,8.0,1530,1200,1979,0,98072,47.7726,122.139,2310,17557.5,Excellent
7650,275000.0,5.0,2.0,2570.0,17234,1.0,0,0,3.0,7.0,1300,1270,1959,0,98133,47.7753,122.355,1760,7969.0,Excellent
7651,510000.0,5.5,2.0,3300.0,7561,2.0,0,0,3.0,8.0,3300,0,1980,0,98052,47.6795,122.104,2470,7561.0,Excellent
7652,1129575.0,4.0,2.0,4234.5,6000,2.0,0,0,5.0,9.5,2970,1380,1908,0,98112,47.6277,122.286,3665,7200.0,Excellent
7653,830000.0,3.0,2.0,3820.0,19160,2.0,0,0,3.0,9.0,2870,950,1999,0,98045,47.4419,121.8205,2500,17557.5,Excellent
7654,640000.0,4.0,2.0,2260.0,5172,2.0,0,0,3.0,9.0,2260,0,2004,0,98052,47.7047,122.128,2680,5172.0,Excellent
7655,702000.0,4.0,2.0,3880.0,15025,2.0,0,0,3.0,7.0,3740,0,2004,0,98053,47.6777,122.035,2620,5300.0,Excellent
7656,960000.0,3.0,2.0,2010.0,6857,1.0,0,0,4.0,9.0,1450,560,1955,0,98102,47.6402,122.314,2380,6370.0,Excellent
7657,190000.0,3.0,2.0,950.0,7610,1.0,0,0,3.0,7.0,950,0,1983,0,98092,47.3188,122.174,1360,7938.0,Excellent
7658,500000.0,3.0,2.0,1730.0,13040,1.0,0,0,4.0,8.0,1290,440,1988,0,98052,47.6809,122.119,1730,11016.0,Excellent
7659,529000.0,3.0,2.0,3070.0,19160,2.0,0,0,3.0,9.0,3070,0,1995,0,98059,47.4724,122.147,3070,17557.5,Excellent
7660,435000.0,3.0,2.0,1500.0,8173,1.0,0,0,3.0,7.0,1500,0,1997,0,98034,47.7293,122.227,1970,8173.0,Excellent
7661,670000.0,3.0,2.0,2160.0,5760,1.0,0,0,4.0,8.0,1260,900,1954,0,98136,47.5346,122.391,2090,5760.0,Excellent
7662,365000.0,3.0,2.0,1960.0,1985,2.0,0,0,3.0,7.0,1750,210,2003,0,98118,47.5419,122.289,1760,1985.0,Excellent
7663,1129575.0,5.0,2.0,3950.0,9520,1.0,0,0,3.0,9.0,2250,1400,1953,0,98004,47.6363,122.207,1890,9520.0,Excellent
7664,465000.0,3.0,2.0,1100.0,19160,1.5,0,0,4.0,6.0,1100,0,1915,0,98024,47.5697,121.898,1100,11610.0,Good
7665,285000.0,3.0,2.0,1400.0,7582,1.0,0,0,3.0,7.0,1400,0,1956,0,98148,47.4536,122.33,1280,7872.0,Excellent
7666,219950.0,3.0,2.0,1020.0,4960,1.5,0,0,3.0,6.0,920,100,1926,0,98118,47.5328,122.275,1230,7335.0,Good
7667,220000.0,3.0,2.0,1600.0,10548,1.0,0,0,4.0,7.0,1600,0,1962,0,98001,47.2925,122.284,2880,13609.0,Excellent
7668,1129575.0,5.5,2.0,4230.0,6420,2.0,0,0,4.0,8.0,2360,1400,1916,0,98119,47.6301,122.369,3450,4085.0,Excellent
7669,1112750.0,5.0,2.0,3090.0,3600,2.0,0,0,3.0,9.0,2060,1030,2000,0,98112,47.6217,122.309,2240,3904.0,Excellent
7670,694000.0,2.0,2.0,2320.0,9311,1.0,0,0,3.0,8.0,2320,0,2007,0,98053,47.7226,122.03,1680,4765.0,Excellent
7671,620000.0,3.0,2.0,2440.0,10363,2.0,0,0,3.0,9.0,2440,0,1988,0,98029,47.5634,122.016,2500,10728.0,Excellent
7672,415000.0,3.0,2.0,2020.0,19160,1.0,0,0,3.0,6.0,1760,260,1949,0,98028,47.7552,122.229,1780,14469.0,Good
7673,765000.0,3.0,2.0,3270.0,19160,2.0,0,0,3.0,9.5,3270,0,1992,0,98053,47.6692,122.028,1870,17557.5,Excellent
7674,864000.0,4.0,2.0,2260.0,6600,1.0,0,0,5.0,8.0,1220,1040,1948,0,98115,47.6753,122.278,2240,6600.0,Excellent
7675,385000.0,5.0,2.0,2020.0,4000,2.0,0,0,3.0,7.0,2020,0,1950,0,98144,47.5799,122.305,1960,4000.0,Excellent
7676,725000.0,3.0,2.0,1000.0,19160,1.0,0,0,3.0,7.0,1000,0,1951,0,98033,47.6745,122.197,1370,7962.0,Excellent
7677,545000.0,4.0,2.0,2030.0,11585,1.0,0,0,4.0,7.0,1590,440,1967,0,98052,47.6561,122.13,1960,8977.0,Excellent
7678,299900.0,3.0,2.0,1730.0,9893,1.0,0,0,4.0,9.0,1730,0,1988,0,98042,47.3747,122.164,2120,9108.0,Excellent
7679,639500.0,3.0,2.0,2010.0,8072,1.0,0,0,4.0,8.0,2010,0,1974,0,98052,47.6327,122.097,2030,8055.0,Excellent
7680,345000.0,4.0,2.0,1540.0,7168,1.0,0,0,3.0,7.0,1160,380,1964,0,98055,47.455,122.198,1540,7176.0,Excellent
7681,1125000.0,5.5,2.0,4234.5,18116,2.0,0,0,3.0,9.5,3740,1380,2000,0,98006,47.5503,122.137,3665,16900.0,Excellent
7682,345000.0,2.0,2.0,960.0,2700,1.0,0,0,3.0,6.0,780,180,1904,0,98144,47.6013,122.299,1400,3000.0,Good
7683,600000.0,3.0,2.0,1460.0,2800,1.0,0,0,4.0,7.0,730,730,1921,0,98105,47.67,122.295,1780,4560.0,Excellent
7684,355000.0,4.0,2.0,2160.0,7417,1.0,0,0,4.0,7.0,1360,800,1983,0,98056,47.5122,122.181,1880,8022.0,Excellent
7685,698000.0,3.0,2.0,2640.0,11957,1.5,0,0,3.0,9.0,2260,380,1978,0,98052,47.6491,122.12,2640,12641.0,Excellent
7686,566000.0,4.0,2.0,2170.0,7737,2.0,0,0,3.0,8.0,2170,0,1987,0,98074,47.637,122.029,1850,8869.0,Excellent
7687,449950.0,3.0,2.0,1530.0,3840,2.0,0,0,3.0,8.0,1530,0,1994,0,98029,47.5691,122.007,1720,3985.0,Excellent
7688,404600.0,3.0,2.0,1570.0,7727,1.0,0,0,4.0,8.0,1270,300,1958,0,98056,47.4821,122.192,2440,7727.0,Excellent
7689,258000.0,3.0,2.0,1490.0,7435,1.0,0,0,3.0,7.0,1120,370,1969,0,98198,47.368,122.314,1490,7530.0,Excellent
7690,415000.0,4.0,2.0,1960.0,10559,2.0,0,0,4.0,7.0,1960,0,1955,0,98133,47.7494,122.337,1580,7769.0,Excellent
7691,320000.0,4.0,2.0,2190.0,9020,2.0,0,0,3.0,8.0,2190,0,1978,0,98032,47.3742,122.284,2170,8400.0,Excellent
7692,295000.0,3.0,2.0,1690.0,4102,2.0,0,0,3.0,7.0,1690,0,2003,0,98038,47.3552,122.015,1830,4733.0,Excellent
7693,389000.0,5.0,2.0,2330.0,10750,1.0,0,0,4.0,7.0,1190,1140,1962,0,98028,47.7325,122.245,1830,10180.0,Excellent
7694,299900.0,3.0,2.0,1470.0,19160,1.0,0,0,3.0,7.0,1470,0,1958,0,98198,47.3943,122.311,2230,14186.0,Excellent
7695,394000.0,3.0,2.0,2550.0,5349,2.0,0,0,3.0,7.0,2550,0,2004,0,98038,47.3504,122.026,2640,5400.0,Excellent
7696,762000.0,4.0,2.0,2130.0,5500,1.5,0,0,5.0,7.0,2130,0,1939,0,98033,47.6807,122.199,1490,6000.0,Excellent
7697,697000.0,4.0,2.0,3650.0,19160,1.5,0,0,4.0,8.0,3650,0,1978,0,98077,47.7632,122.089,2820,17557.5,Excellent
7698,485000.0,3.0,2.0,3340.0,19160,2.0,0,0,3.0,9.0,2420,920,1994,0,98022,47.2666,122.015,2760,17557.5,Excellent
7699,189900.0,2.0,2.0,800.0,5600,1.0,0,0,5.0,6.0,800,0,1955,0,98056,47.4959,122.172,1100,6000.0,Good
7700,1129575.0,3.0,2.0,3470.0,9610,3.0,0,0,3.0,9.5,3470,0,1989,0,98034,47.7205,122.26,3665,11875.0,Excellent
7701,345000.0,3.0,2.0,1030.0,6969,1.0,0,0,4.0,6.0,1030,0,1921,0,98108,47.5492,122.3,1420,6000.0,Good
7702,376500.0,3.0,2.0,1630.0,7800,1.0,0,0,5.0,7.0,1630,0,1950,0,98125,47.7326,122.307,1470,7800.0,Excellent
7703,775000.0,3.0,2.0,2010.0,7017,2.0,0,0,3.0,7.0,2010,0,1951,0,98115,47.6828,122.267,2450,6045.0,Excellent
7704,450000.0,3.0,2.0,1360.0,3737,1.5,0,0,4.0,6.0,1360,0,1910,0,98107,47.6751,122.362,1820,4500.0,Good
7705,760000.0,4.0,2.0,2040.0,8315,1.0,0,0,4.0,8.0,1480,560,1958,0,98177,47.7077,122.371,2330,8940.0,Excellent
7706,569000.0,4.0,2.0,2830.0,10954,2.0,0,0,3.0,8.0,2830,0,2003,0,98065,47.5396,121.882,2470,10443.0,Excellent
7707,500000.0,3.0,2.0,2040.0,6750,1.0,0,0,3.0,7.0,1280,760,1950,0,98117,47.7013,122.369,1970,6750.0,Excellent
7708,592500.0,2.0,2.0,1340.0,5350,1.5,0,0,3.0,8.0,1340,0,1941,0,98199,47.6384,122.403,2210,5350.0,Excellent
7709,620000.0,4.0,2.0,2130.0,9139,2.0,0,0,3.0,9.0,2130,0,1988,0,98029,47.5648,122.01,2150,8178.0,Excellent
7710,1000000.0,5.0,2.0,3920.0,16258,2.0,0,0,3.0,9.0,2900,1020,1990,0,98004,47.5871,122.192,2540,12131.0,Excellent
7711,815000.0,3.0,2.0,2415.0,2186,2.0,0,0,3.0,9.0,2415,0,1981,0,98033,47.6506,122.202,2660,2165.0,Excellent
7712,775000.0,5.0,2.0,3750.0,12077,2.0,0,0,3.0,9.5,3740,0,2005,0,98038,47.3525,122.002,3120,7255.0,Excellent
7713,340000.0,3.0,2.0,1010.0,7500,1.0,0,0,4.0,7.0,1010,0,1975,0,98074,47.6169,122.062,1230,7500.0,Excellent
7714,458000.0,2.0,2.0,990.0,5850,1.0,0,0,4.0,6.0,990,0,1942,0,98125,47.7132,122.321,840,6110.0,Good
7715,250000.0,2.0,2.0,1200.0,5773,2.0,0,0,3.0,7.0,1200,0,1985,0,98055,47.4723,122.19,1530,4576.0,Excellent
7716,151600.0,2.0,2.0,1060.0,16988,1.0,0,0,3.0,6.0,1060,0,1954,0,98058,47.4305,122.157,2320,10580.0,Good
7717,515000.0,4.0,2.0,3200.0,6473,2.0,0,0,3.0,7.0,3200,0,2005,0,98059,47.5012,122.15,2480,6140.0,Excellent
7718,216000.0,2.0,2.0,1810.0,10360,1.0,0,0,3.0,6.0,1010,800,1946,0,98178,47.5039,122.266,1810,10360.0,Good
7719,245000.0,3.0,2.0,1670.0,19160,1.0,0,0,4.0,7.0,1670,0,1974,0,98022,47.1764,122.026,1810,17557.5,Excellent
7720,645000.0,3.0,2.0,1850.0,16960,1.0,0,0,4.0,8.0,1850,0,1953,0,98177,47.7128,122.365,2470,13761.0,Excellent
7721,249900.0,3.0,2.0,1100.0,5000,1.0,0,0,3.0,7.0,1100,0,1960,0,98118,47.5433,122.283,1020,5000.0,Excellent
7722,410000.0,3.0,2.0,1660.0,6250,1.0,0,0,3.0,7.0,830,830,1980,0,98116,47.5859,122.385,1660,5750.0,Excellent
7723,499000.0,5.5,2.0,2400.0,7500,1.5,0,0,3.0,7.0,1400,1000,1975,0,98155,47.7661,122.313,1980,7500.0,Excellent
7724,790000.0,5.0,2.0,2900.0,12160,1.0,0,0,4.0,8.0,1890,1010,1967,0,98005,47.6154,122.168,2590,12160.0,Excellent
7725,458000.0,1.5,2.0,2140.0,10350,1.0,0,0,3.0,7.0,1470,670,1976,0,98072,47.7352,122.17,1980,8400.0,Excellent
7726,925000.0,4.0,2.0,2670.0,5100,2.0,0,0,3.0,8.0,1940,730,1929,0,98117,47.6768,122.39,1470,4080.0,Excellent
7727,152000.0,3.0,2.0,1090.0,3264,1.0,0,0,4.0,6.0,1090,0,1969,0,98092,47.3155,122.182,1090,3330.0,Good
7728,402000.0,3.0,2.0,1970.0,12205,2.0,0,0,4.0,8.0,1970,0,1990,0,98011,47.7397,122.209,2640,9636.0,Excellent
7729,340000.0,2.0,2.0,1250.0,1178,2.0,0,0,3.0,7.0,980,270,1996,0,98136,47.5426,122.387,1270,1242.0,Excellent
7730,1129575.0,4.0,2.0,4040.0,11350,2.0,0,0,4.0,9.5,3690,350,1984,0,98006,47.559,122.162,3665,12382.0,Excellent
7731,775000.0,4.0,2.0,3220.0,19160,2.0,0,0,3.0,9.5,3220,0,1993,0,98053,47.6854,122.053,3090,17557.5,Excellent
7732,299800.0,2.0,2.0,1310.0,2814,1.0,0,0,3.0,6.0,810,500,1944,0,98126,47.5185,122.376,1300,1344.0,Good
7733,340000.0,4.0,2.0,2060.0,8400,1.0,0,0,3.0,7.0,1300,760,1960,0,98178,47.4984,122.23,1990,7383.0,Excellent
7734,626000.0,3.0,2.0,1750.0,1572,2.5,0,0,3.0,9.0,1470,280,2005,0,98102,47.6498,122.321,2410,3050.0,Excellent
7735,324950.0,2.0,2.0,1150.0,9186,1.0,0,0,3.0,7.0,1150,0,1946,0,98168,47.5081,122.33,1390,10690.0,Excellent
7736,535500.0,3.0,2.0,2050.0,4976,2.0,0,0,3.0,8.0,2050,0,1994,0,98029,47.5689,121.995,2050,5153.0,Excellent
7737,817500.0,3.0,2.0,3230.0,7639,2.0,0,0,3.0,9.5,3230,0,1999,0,98074,47.6338,122.063,3230,7772.0,Excellent
7738,810000.0,4.0,2.0,4170.0,4322,2.0,0,0,3.0,9.0,2940,1230,2005,0,98074,47.6136,122.041,2970,4922.0,Excellent
7739,565000.0,5.0,2.0,1940.0,3430,1.5,0,0,4.0,6.0,1220,720,1926,0,98117,47.6853,122.362,1830,4120.0,Good
7740,978000.0,3.0,2.0,2390.0,4000,1.5,0,0,3.0,9.0,1690,700,1936,0,98105,47.6604,122.28,2350,4000.0,Excellent
7741,530000.0,3.0,2.0,1440.0,19160,1.0,0,0,3.0,8.0,1440,0,1951,0,98177,47.7553,122.37,2430,16400.0,Excellent
7742,305000.0,4.0,2.0,2230.0,6487,2.0,0,0,3.0,7.0,2230,0,2003,0,98092,47.3287,122.169,2230,6882.0,Excellent
7743,345000.0,3.0,2.0,1210.0,1420,3.0,0,0,3.0,8.0,1210,0,2008,0,98103,47.6977,122.349,1190,1407.0,Excellent
7744,258000.0,2.0,2.0,750.0,6553,1.5,0,0,3.0,7.0,750,0,1945,0,98178,47.4982,122.221,1140,7500.0,Excellent
7745,275000.0,4.0,2.0,1770.0,7345,1.5,0,0,3.0,7.0,1770,0,1966,0,98106,47.5393,122.351,1580,7345.0,Excellent
7746,310000.0,3.0,2.0,1020.0,19160,1.0,0,0,3.0,7.0,1020,0,1961,0,98042,47.3836,122.082,1490,12745.0,Excellent
7747,713250.0,3.0,2.0,2050.0,9000,1.0,0,0,4.0,7.0,2050,0,1951,0,98040,47.5885,122.245,2910,8856.0,Excellent
7748,500000.0,3.0,2.0,2000.0,19160,1.0,0,0,3.0,8.0,1480,520,1978,0,98074,47.6064,122.039,2000,17557.5,Excellent
7749,472000.0,3.0,2.0,2180.0,7200,1.0,0,0,4.0,8.0,1090,1090,1954,0,98178,47.5044,122.235,2180,7140.0,Excellent
7750,250000.0,3.0,2.0,920.0,4429,1.0,0,0,3.0,7.0,920,0,1952,0,98118,47.5369,122.291,1320,7860.0,Excellent
7751,725000.0,4.0,2.0,3440.0,14237,2.0,0,0,3.0,9.0,3440,0,1982,0,98077,47.7241,122.065,3250,17557.5,Excellent
7752,345000.0,3.0,2.0,1610.0,15005,1.0,0,0,4.0,7.0,1610,0,1986,0,98014,47.6886,121.911,1610,15479.0,Excellent
7753,460000.0,3.0,2.0,1870.0,15685,1.0,0,0,3.0,7.0,1470,400,1936,0,98133,47.723,122.353,1340,7620.0,Excellent
7754,440150.0,2.0,2.0,1110.0,6800,1.0,0,0,5.0,7.0,1000,110,1947,0,98133,47.7184,122.355,1410,6963.0,Excellent
7755,390000.0,3.0,2.0,2200.0,8036,1.0,0,0,3.0,7.0,1270,930,1978,0,98011,47.7763,122.209,1850,7563.0,Excellent
7756,375000.0,2.0,2.0,790.0,5120,1.0,0,0,3.0,6.0,790,0,1950,0,98136,47.557,122.395,1250,5120.0,Good
7757,224950.0,3.0,2.0,1630.0,9282,1.0,0,0,4.0,7.0,1630,0,1963,0,98022,47.2021,122.002,1420,9282.0,Excellent
7758,480000.0,3.0,2.0,2100.0,19160,1.0,0,0,4.0,7.0,1220,880,1949,0,98028,47.7592,122.23,1610,15999.0,Excellent
7759,721000.0,4.0,2.0,2690.0,5400,2.0,0,0,3.0,7.0,2210,480,1940,0,98117,47.6963,122.367,1620,5400.0,Excellent
7760,174000.0,2.0,2.0,600.0,4854,1.0,0,0,5.0,6.0,600,0,1922,0,98168,47.4927,122.28,1470,5000.0,Good
7761,170000.0,2.0,2.0,810.0,9882,1.0,0,0,3.0,6.0,810,0,1944,0,98178,47.4925,122.239,950,7200.0,Good
7762,658000.0,3.0,2.0,1660.0,3190,1.5,0,0,3.0,7.0,1660,0,1919,0,98109,47.6368,122.351,2200,3240.0,Excellent
7763,860000.0,3.0,2.0,1880.0,8494,1.0,0,0,4.0,7.0,1200,680,1968,0,98004,47.6217,122.192,1290,9128.0,Excellent
7764,407450.0,4.0,2.0,2310.0,19160,2.0,0,0,4.0,7.0,2310,0,1968,0,98010,47.3354,122.031,2020,17557.5,Excellent
7765,615000.0,4.0,2.0,2650.0,19160,2.0,0,0,4.0,7.0,2650,0,1930,0,98028,47.7516,122.237,1960,17557.5,Excellent
7766,920000.0,4.0,2.0,3130.0,12381,2.0,0,0,3.0,9.0,3130,0,1995,0,98006,47.5599,122.118,3250,10049.0,Excellent
7767,195000.0,2.0,2.0,860.0,10400,1.0,0,0,4.0,6.0,860,0,1983,0,98042,47.3682,122.096,1390,9086.0,Good
7768,269950.0,3.0,2.0,990.0,9950,1.0,0,0,5.0,7.0,990,0,1961,0,98056,47.5104,122.171,1370,9260.0,Excellent
7769,855000.0,4.0,2.0,4030.0,19160,2.0,0,0,3.0,9.5,3740,0,2006,0,98045,47.4619,121.8205,1830,11700.0,Excellent
7770,620000.0,3.0,2.0,1780.0,1429,3.0,0,0,3.0,8.0,1570,210,2007,0,98109,47.6413,122.346,1470,1799.0,Excellent
7771,276000.0,2.0,2.0,1480.0,6075,1.0,0,0,5.0,7.0,740,740,1919,0,98118,47.5317,122.276,1230,6053.0,Excellent
7772,329000.0,3.0,2.0,1140.0,5258,1.5,0,0,3.0,6.0,1140,0,1911,0,98146,47.5122,122.383,1140,5280.0,Good
7773,270000.0,3.0,2.0,1230.0,7500,1.0,0,0,3.0,7.0,1230,0,1962,0,98198,47.4202,122.331,1260,7800.0,Excellent
7774,440000.0,4.0,2.0,3080.0,10646,2.0,0,0,3.0,9.0,3080,0,1993,0,98042,47.3828,122.148,2740,9994.0,Excellent
7775,639000.0,4.0,2.0,1990.0,8034,2.0,0,0,4.0,9.5,1990,0,1989,0,98029,47.561,122.018,2580,8034.0,Excellent
7776,403500.0,1.5,2.0,700.0,5621,1.0,0,0,4.0,6.0,700,0,1945,0,98133,47.734,122.353,1020,5621.0,Good
7777,585000.0,3.0,2.0,1700.0,1156,2.0,0,0,3.0,9.0,1320,380,2002,0,98119,47.6373,122.369,1710,1686.0,Excellent
7778,216000.0,2.0,2.0,860.0,9000,1.0,0,0,4.0,6.0,860,0,1942,0,98168,47.4801,122.315,990,9975.0,Good
7779,1129575.0,3.0,2.0,3160.0,19160,1.0,0,0,3.0,9.5,2160,1000,1991,0,98006,47.5531,122.131,3665,11977.0,Excellent
7780,575000.0,3.0,2.0,2500.0,19160,1.0,0,0,5.0,8.0,1840,660,1954,0,98166,47.4468,122.337,2500,17557.5,Excellent
7781,430000.0,4.0,2.0,3000.0,9460,2.0,0,0,3.0,9.0,3000,0,2001,0,98031,47.3959,122.211,3000,8450.0,Excellent
7782,660000.0,2.0,2.0,1670.0,8195,1.0,0,0,3.0,7.0,1670,0,1954,0,98033,47.6627,122.192,1980,7500.0,Excellent
7783,338000.0,2.0,2.0,690.0,6400,1.0,0,0,3.0,6.0,690,0,1943,0,98126,47.5287,122.367,1000,6400.0,Good
7784,400000.0,4.0,2.0,1240.0,3867,1.0,0,0,3.0,7.0,800,440,1987,0,98125,47.7157,122.284,1150,7733.0,Excellent
7785,210000.0,2.0,2.0,900.0,5000,1.0,0,0,5.0,6.0,900,0,1930,0,98022,47.2008,121.995,1150,5000.0,Good
7786,305000.0,4.0,2.0,2200.0,8100,1.5,0,0,5.0,6.0,1400,800,1942,0,98168,47.4945,122.303,1520,8100.0,Good
7787,365000.0,2.0,2.0,960.0,19160,1.0,0,0,3.0,6.0,960,0,1985,0,98014,47.6668,121.892,1830,17557.5,Good
7788,325000.0,5.0,2.0,2130.0,6222,1.0,0,0,3.0,7.0,1300,830,1991,0,98118,47.5272,122.276,2130,6222.0,Excellent
7789,245000.0,4.0,2.0,2020.0,8800,1.0,0,0,4.0,8.0,2020,0,1969,0,98023,47.3202,122.384,2320,8000.0,Excellent
7790,182000.0,3.0,2.0,1060.0,7350,1.0,0,0,4.0,7.0,1060,0,1959,0,98032,47.3809,122.287,1060,7350.0,Excellent
7791,440000.0,2.0,2.0,1230.0,6600,1.0,0,0,3.0,7.0,1130,100,1906,0,98118,47.5573,122.282,1260,5060.0,Excellent
7792,225000.0,3.0,2.0,2510.0,12013,2.0,0,0,3.0,8.0,2510,0,1988,0,98003,47.3473,122.314,1870,8017.0,Excellent
7793,358000.0,3.0,2.0,2510.0,12013,2.0,0,0,3.0,8.0,2510,0,1988,0,98003,47.3473,122.314,1870,8017.0,Excellent
7794,580000.0,5.0,2.0,2720.0,5000,1.5,0,0,4.0,7.0,1530,1190,1939,0,98117,47.6827,122.376,1210,5000.0,Excellent
7795,240000.0,3.0,2.0,1070.0,8886,1.0,0,0,4.0,7.0,1070,0,1984,0,98030,47.3516,122.166,1730,9461.0,Excellent
7796,700000.0,4.0,2.0,3580.0,19160,1.0,0,0,4.0,8.0,3580,0,1990,0,98024,47.5595,121.901,2070,17557.5,Excellent
7797,325000.0,4.0,2.0,2230.0,8500,2.0,0,0,3.0,8.0,2230,0,1994,0,98022,47.2082,122.009,2270,8770.0,Excellent
7798,488000.0,4.0,2.0,2500.0,10890,1.0,0,0,5.0,7.0,1800,700,1978,0,98034,47.7318,122.239,2500,7467.0,Excellent
7799,875000.0,4.0,2.0,1670.0,4600,1.5,0,0,5.0,8.0,1670,0,1906,0,98103,47.6838,122.332,1820,4600.0,Excellent
7800,615000.0,4.0,2.0,2150.0,9070,2.0,0,0,4.0,8.0,2150,0,1985,0,98052,47.7279,122.107,2230,8995.0,Excellent
7801,321000.0,3.0,2.0,2020.0,4183,2.0,0,0,3.0,7.0,2020,0,2012,0,98038,47.3658,122.017,2030,4140.0,Excellent
7802,1035000.0,3.0,2.0,2230.0,5750,2.0,0,0,3.0,9.0,2230,0,2003,0,98033,47.6938,122.213,1900,8238.0,Excellent
7803,299500.0,2.0,2.0,740.0,6300,1.0,0,0,3.0,6.0,740,0,1942,0,98126,47.5158,122.376,740,6300.0,Good
7804,459000.0,4.0,2.0,2020.0,9583,2.0,0,0,4.0,7.0,2020,0,1963,0,98034,47.7283,122.238,1770,8625.0,Excellent
7805,435000.0,3.0,2.0,1730.0,4065,2.0,0,0,3.0,8.0,1730,0,1996,0,98029,47.5668,122.005,1730,4094.0,Excellent
7806,222000.0,3.0,2.0,1370.0,8280,1.0,0,0,4.0,7.0,1370,0,1980,0,98031,47.4096,122.172,1850,7820.0,Excellent
7807,485000.0,4.0,2.0,1210.0,6380,1.5,0,0,3.0,7.0,1210,0,1936,0,98115,47.6924,122.321,1340,6380.0,Excellent
7808,750000.0,5.0,2.0,2160.0,2323,3.0,0,0,3.0,9.0,2160,0,2007,0,98107,47.6726,122.39,1750,4650.0,Excellent
7809,266000.0,3.0,2.0,1550.0,6022,2.0,0,0,3.0,8.0,1550,0,1989,0,98003,47.3525,122.304,1650,5627.0,Excellent
7810,455000.0,2.0,2.0,1170.0,6000,1.0,0,0,4.0,7.0,970,200,1941,0,98103,47.6994,122.354,2130,6002.0,Excellent
7811,490000.0,3.0,2.0,2020.0,19160,2.0,0,0,4.0,7.0,2020,0,1975,0,98070,47.4189,122.499,1810,17557.5,Excellent
7812,280000.0,3.0,2.0,1740.0,8625,1.0,0,0,4.0,7.0,1240,500,1978,0,98023,47.3054,122.38,1980,8625.0,Excellent
7813,1129575.0,4.0,2.0,3100.0,3900,2.0,0,0,5.0,9.0,2090,1010,1923,0,98109,47.6385,122.348,2110,3900.0,Excellent
7814,291000.0,4.0,2.0,1590.0,19160,1.5,0,0,3.0,6.0,1140,450,1942,0,98168,47.4906,122.309,1000,16228.0,Good
7815,745000.0,5.0,2.0,2400.0,10126,2.0,0,0,3.0,8.0,2400,0,1981,0,98126,47.5726,122.373,2250,3946.0,Excellent
7816,685900.0,3.0,2.0,2290.0,9142,1.0,0,0,3.0,8.0,2290,0,1972,0,98117,47.691,122.387,1770,8035.0,Excellent
7817,160000.0,3.0,2.0,1610.0,7392,1.0,0,0,4.0,7.0,1610,0,1964,0,98001,47.3413,122.28,1450,7392.0,Excellent
7818,650000.0,4.0,2.0,2240.0,9934,1.0,0,0,4.0,8.0,1490,750,1968,0,98005,47.6147,122.166,2640,11622.0,Excellent
7819,250000.0,2.0,2.0,850.0,6370,1.0,0,0,3.0,6.0,850,0,1951,0,98126,47.5198,122.373,850,5170.0,Good
7820,265000.0,2.0,2.0,920.0,1458,2.0,0,0,3.0,7.0,920,0,1995,0,98133,47.7081,122.342,1110,1598.0,Excellent
7821,599000.0,5.0,2.0,2590.0,6180,1.0,0,0,3.0,7.0,1330,1260,1960,0,98118,47.551,122.272,1560,6180.0,Excellent
7822,199950.0,3.0,2.0,1340.0,7260,1.5,0,0,3.0,6.0,1340,0,1944,0,98178,47.4934,122.237,1210,7260.0,Good
7823,712500.0,4.0,2.0,2420.0,11201,1.0,0,0,3.0,8.0,1420,1000,1948,0,98118,47.5459,122.265,3170,9385.0,Excellent
7824,490000.0,2.0,2.0,1420.0,4305,1.0,0,0,4.0,7.0,920,500,1941,0,98115,47.6864,122.311,1420,4305.0,Excellent
7825,511500.0,4.0,2.0,1360.0,6000,1.5,0,0,3.0,7.0,1360,0,1917,0,98115,47.6854,122.288,1710,6000.0,Excellent
7826,299000.0,3.0,2.0,1510.0,6200,1.0,0,0,3.0,6.0,1010,500,1955,0,98118,47.5293,122.274,1710,8623.0,Good
7827,685000.0,4.0,2.0,2650.0,19160,1.0,0,0,3.0,9.0,2330,320,1954,0,98177,47.7537,122.373,3020,17557.5,Excellent
7828,597000.0,4.0,2.0,2120.0,4000,1.5,0,0,4.0,7.0,1720,400,1927,0,98117,47.688,122.383,1760,4000.0,Excellent
7829,210000.0,3.0,2.0,1200.0,7200,1.0,0,0,3.0,6.0,1200,0,1977,0,98030,47.3746,122.183,1200,7420.0,Good
7830,659000.0,4.0,2.0,3190.0,11375,1.0,0,0,5.0,8.0,2210,980,1946,0,98125,47.704,122.3,1100,8500.0,Excellent
7831,540000.0,3.0,2.0,1050.0,4160,1.0,0,0,4.0,7.0,1050,0,1925,0,98115,47.6756,122.3,1580,3680.0,Excellent
7832,469000.0,3.0,2.0,1300.0,19160,1.0,0,0,3.0,7.0,1300,0,1998,0,98056,47.5337,122.187,2250,10215.0,Excellent
7833,1065000.0,3.0,2.0,3970.0,19160,1.5,0,0,3.0,9.0,3740,0,1991,0,98024,47.6067,121.952,3665,17557.5,Excellent
7834,575000.0,5.0,2.0,2990.0,7500,1.0,0,0,3.0,9.0,1800,1190,1972,0,98177,47.7707,122.369,2800,9860.0,Excellent
